entry_id,library_id,source_lang,target_lang,source_term,target_term,current_validation_type,suggested_validation_type,classification_reason,confidence,reviewed_validation_type,review_note
533,2,zh,en,錫焊,tin soldering,,,,,lexical_required,
540,2,zh,en,隨附文件,accompanying documentation,,,,,lexical_required,
2312,2,zh,en,儲存環境維護,Storage environment maintenance,,,,,lexical_required,
2313,2,zh,en,儲料異常管理,Manage non-conforming materials,,,,,lexical_required,
2314,2,zh,en,儲運作業管制,Warehousing and Transportation Control Procedure,,,,,strict_required,
1596,2,zh,en,壓力容器定期檢點表,Pressure vessel regular check record form,,,,,strict_required,
2574,2,zh,en,應用系統,Application,,,,,lexical_required,
2575,2,zh,en,應用系統組,Application System Section,,,,,strict_required,
2576,2,zh,en,應通報事件,Reportable event,,,,,lexical_required,
2601,2,zh,en,擬定計劃,Make plan,,,,,lexical_required,
2688,2,zh,en,檔案伺服器,File server,,,,,lexical_required,
424,2,zh,en,檢出之限制,checkout limits,,,,,lexical_required,
2689,2,zh,en,檢查召回作業與結果報告,Recall report,,,,,reference_only,
1769,2,zh,en,檢測狀態管制程序,Product status identification procedure,,,,,strict_required,
2690,2,zh,en,檢測儀器,Measuring devices,,,,,lexical_required,
1764,2,zh,en,檢測儀器失效要求表,Device malfunction request form,,,,,strict_required,
1765,2,zh,en,檢測儀器短期借出登記表,Measurement device short-term lending registration form,,,,,strict_required,
1766,2,zh,en,檢測儀器管理及校正作業程序,Measurement device control and calibration procedure,,,,,strict_required,
1768,2,zh,en,檢測儀器領用記錄表,Measurement device receive record form,,,,,strict_required,
1767,2,zh,en,檢測儀器總表,All measurement devices list,,,,,strict_required,
1770,2,zh,en,檢驗作業標準書(SIP),Standard inspection procedure form,,,,,strict_required,
1771,2,zh,en,檢驗作業標準書(SIP)作業辦法,Standard inspection procedure work instruction,,,,,strict_required,
1773,2,zh,en,檢驗計畫變更審核表,Inspection plan change review form,,,,,strict_required,
2691,2,zh,en,檢驗執行,Inspection implementation,,,,,lexical_required,
1774,2,zh,en,檢驗說明書,Inspection description form,,,,,strict_required,
3165,2,zh,en,檢驗標準,inspection standards,,,,,lexical_required,
1772,2,zh,en,檢驗標準工時明細表,Standard inspection times list,,,,,strict_required,
2692,2,zh,en,檢驗標準作業,SIP,,,,,strict_required,
2164,2,zh,en,營業中心,Sales Department,,,,,strict_required,
2749,2,zh,en,營業組,Sales Section,,,,,strict_required,
2748,2,zh,en,營業單位,Sales Department,,,,,strict_required,
2750,2,zh,en,營業與客戶服務部,Sales and Customer Service Divisions,,,,,strict_required,
2165,2,zh,en,營運中心,Operations Department,,,,,strict_required,
2766,2,zh,en,環保組,Environmental Protection Section,,,,,strict_required,
2770,2,zh,en,環氧乙烷,"Ethylene Oxide, EO",,,,,strict_required,
1847,2,zh,en,環氧乙烷滅菌管制作業辦法,Ethylene oxide sterilization control work instruction,,,,,strict_required,
1844,2,zh,en,環境、人員及產品清潔管制程序,"Working environment, personnel and products cleanliness control procedure",,,,,strict_required,
2767,2,zh,en,環境安全衛生管理代表的職責,The responsibility and authority of Environmental and Safety & Health Management Representatives,,,,,lexical_required,
1845,2,zh,en,環境清潔檢查記錄表,Environment cleanliness checklist,,,,,strict_required,
2768,2,zh,en,環境監控,Environmental monitor,,,,,lexical_required,
2769,2,zh,en,環境監控記錄,Environment monitoring records,,,,,lexical_required,
1846,2,zh,en,環境衛生及清潔管理辦法,Environmental sanitation and cleaning management instruction,,,,,strict_required,
2195,2,zh,en,矯正及預防措施,corrective and preventive action,,,,,lexical_required,
469,2,zh,en,矯正措施,Corrective action,,,,,lexical_required,
1921,2,zh,en,矯正與預防措施處理單(C.A.P.A),Corrective action and preventive action form,,,,,strict_required,
2920,2,zh,en,總有機碳測試,Total Organic Carbon,,,,,lexical_required,
2919,2,zh,en,總務組,General Affairs Section,,,,,strict_required,
2918,2,zh,en,總務單位,General Affairs Division,,,,,strict_required,
493,2,zh,en,總結性評估,summative evaluation,,,,,lexical_required,
2921,2,zh,en,總結報告,Summary report,,,,,strict_required,
2922,2,zh,en,總菌落數測試,Total Colonies,,,,,lexical_required,
494,2,zh,en,總經理,President,,,,,lexical_required,
2170,2,zh,en,總經理室,President Office,,,,,strict_required,
2169,2,zh,en,總管理處,Administration Department,,,,,strict_required,
2923,2,zh,en,總輪廓,Total profile,,,,,lexical_required,
1962,2,zh,en,聯合文獻資料庫,United publication database,,,,,lexical_required,
2186,2,zh,en,聯合骨科器材股份有限公司,United Orthopedic Corporation,,,,,strict_required,
2930,2,zh,en,臨床安全性,Clinical safety,,,,,lexical_required,
2931,2,zh,en,臨床性能,Clinical performance,,,,,lexical_required,
2933,2,zh,en,臨床研究組,Clinical Research Section,,,,,strict_required,
2932,2,zh,en,臨床效益,Clinical benefit,,,,,lexical_required,
2934,2,zh,en,臨床組,Clinical Education Team,,,,,strict_required,
2935,2,zh,en,臨床評估,Clinical evaluation,,,,,lexical_required,
1969,2,zh,en,臨床評估作業辦法,Clinical evaluation work instruction,,,,,strict_required,
1971,2,zh,en,臨床評估計畫書,Clinical evaluation plan,,,,,strict_required,
1970,2,zh,en,臨床評估報告書,Clinical evaluation report,,,,,strict_required,
2936,2,zh,en,臨床試驗,Clinical trial,,,,,lexical_required,
1972,2,zh,en,臨床試驗作業辦法,Clinical trial work instruction,,,,,strict_required,
2937,2,zh,en,臨床資料,Clinical data,,,,,lexical_required,
2938,2,zh,en,臨時性修改,Temporary modification,,,,,lexical_required,
1980,2,zh,en,螺紋栓規校正作業辦法,Thread gage calibrate instruction,,,,,strict_required,
1981,2,zh,en,螺紋環栓規使用作業辦法,Thread gauge usage instruction,,,,,strict_required,
1982,2,zh,en,螺絲黏著劑塗抹及鎖合製程規範,Screw adhesive smearing and locking process specification,,,,,strict_required,
3036,2,zh,en,講師,Trainer,,,,,lexical_required,
3037,2,zh,en,講師評核,Trainer assessment,,,,,lexical_required,
3054,2,zh,en,購置驗收,Purchase acceptance,,,,,lexical_required,
2028,2,zh,en,趨勢報告,Trend report,,,,,strict_required,
534,2,zh,en,鍍膜處理,coating treatment,,,,,lexical_required,
2073,2,zh,en,鍛件外觀標準品質規範,Cosmetic inspection criteria for forging,,,,,strict_required,
2078,2,zh,en,鍛造生產加工製程之清線作業管制辦法,Forging production change line work instruction,,,,,strict_required,
3109,2,zh,en,鍛造作業組,Forging Operation Section,,,,,strict_required,
3110,2,zh,en,鍛造技術組,Forging Technique Section,,,,,strict_required,
2077,2,zh,en,鍛造披覆前清洗製程規範,Clean process specification for parts lubricant coating before forging,,,,,strict_required,
2075,2,zh,en,鍛造前披覆製程規範,Lubricant coating process specification for parts pre-forging,,,,,strict_required,
2076,2,zh,en,鍛造後退火熱處理製程規範,Post forging annealing treatment process specification,,,,,strict_required,
2079,2,zh,en,鍛造製程確效作業辦法,Forging process validation work instruction,,,,,strict_required,
2074,2,zh,en,鍛機設備操作及保養辦法,Forging machine operate and maintain instruction,,,,,strict_required,
2150,2,zh,en,黏度測試記錄表,Viscosity tester operation record form,,,,,strict_required,
3164,2,zh,en,點收,Check and receive,,,,,lexical_required,
563,2,zh,en,點檢內容,check items,,,,,reference_only,
564,2,zh,en,點檢方式,check methods,,,,,reference_only,
565,2,zh,en,點檢週期,check period,,,,,reference_only,
409,2,zh,en,斷口分析,fracture analysis,,,,,lexical_required,
1945,2,zh,en,簡易升降設備作業前檢查表,Simple lifting equipment operation checklist,,,,,strict_required,
1963,2,zh,en,職務說明書,Job description form,,,,,strict_required,
2929,2,zh,en,職務說明書撰寫,Job description form,,,,,lexical_required,
1985,2,zh,en,蟲害防治物品擺放位置表,Pest control item placement form,,,,,strict_required,
1983,2,zh,en,蟲害防治區域之防治措施暨權責表,Division duty and strategy of pest prevention and control area list,,,,,strict_required,
1984,2,zh,en,蟲害防治檢查記錄表,Pest prevention and control check record form,,,,,strict_required,
3079,2,zh,en,醫材不良反應之通報,Adversity report,,,,,lexical_required,
3080,2,zh,en,醫材不良反應通報,Adversity report,,,,,lexical_required,
3081,2,zh,en,醫材主動通報,Proactive report,,,,,lexical_required,
3082,2,zh,en,醫療器材,Medical Device,,,,,lexical_required,
3083,2,zh,en,醫療器材不良反應,Adverse reaction of medical device,,,,,lexical_required,
2041,2,zh,en,醫療器材內毒素含量測試報告,Medical device endotoxin content test report,,,,,strict_required,
2042,2,zh,en,醫療器材市場緊急通告書,Urgent field safety notice,,,,,strict_required,
3084,2,zh,en,醫療器材再評估,Medical device re-evaluation,,,,,lexical_required,
3089,2,zh,en,醫療器材成品,Finished device,,,,,lexical_required,
3090,2,zh,en,醫療器材技術人員,Medical Devices Technician,,,,,lexical_required,
3091,2,zh,en,醫療器材技術文件,"Device Master Record, DMR",,,,,strict_required,
2043,2,zh,en,醫療器材建議性通告審查表,Medical device advisory notice form,,,,,strict_required,
3095,2,zh,en,醫療器材缺失,Medical device deficiency,,,,,lexical_required,
3092,2,zh,en,醫療器材族群,Medical Device Family,,,,,lexical_required,
3096,2,zh,en,醫療器材設計檔案,"Design History File, DHF",,,,,strict_required,
3088,2,zh,en,醫療器材單一辨識系統,"Unique Device Identification, UDI",,,,,strict_required,
3086,2,zh,en,醫療器材單一識別系統,"Unique Device Identification, UDI",,,,,strict_required,
3087,2,zh,en,醫療器材單一識別系統資訊管理平台,"Unique Device Identification Database, UDI Database",,,,,strict_required,
3085,2,zh,en,醫療器材單一識別碼,Medical device unique device identification,,,,,lexical_required,
3094,2,zh,en,醫療器材歷史記錄,"Device History Record, DHR",,,,,strict_required,
3093,2,zh,en,醫療器材檔案,Medical Device File,,,,,strict_required,
3097,2,zh,en,醫療器械唯一標識,Medical device Unique Device Identification,,,,,lexical_required,
535,2,zh,en,鎖扣,lock,,,,,lexical_required,
2095,2,zh,en,雙向油壓機操作及保養辦法,Bidirectional hydraulic machine operate and maintain instruction,,,,,strict_required,
2640,2,zh,en,曝氣,Aeration,,,,,lexical_required,
2641,2,zh,en,曝露時間,Exposure time,,,,,lexical_required,
453,2,zh,en,瓊脂培養基,agar medium,,,,,lexical_required,
454,2,zh,en,瓊脂條帶,agar strips,,,,,lexical_required,
479,2,zh,en,穩定性,stability,,,,,lexical_required,
1946,2,zh,en,簽名、蓋章模式認證作業辦法,Mode of signature and stamp verification work instruction,,,,,strict_required,
1947,2,zh,en,簽名、蓋章模式認證表,Mode of signature and stamp verification form,,,,,strict_required,
2889,2,zh,en,簽署與錯誤修正,Signing and correction,,,,,lexical_required,
1960,2,zh,en,繳回入庫單,Material return to stock form,,,,,strict_required,
1967,2,zh,en,臘胚外觀檢驗品質規範,Cosmetic quality requirement for wax embryos,,,,,strict_required,
518,2,zh,en,證書,certificate,,,,,lexical_required,
3118,2,zh,en,關聯文件,Related documents,,,,,lexical_required,
3117,2,zh,en,關聯企業,Affiliate enterprises,,,,,lexical_required,
3121,2,zh,en,關鍵材料,Critical material,,,,,lexical_required,
2089,2,zh,en,關鍵材料稽核測試計劃表,Critical material audit test plan form,,,,,strict_required,
537,2,zh,en,關鍵使用情節與任務,critical use scenarios and tasks,,,,,lexical_required,
3120,2,zh,en,關鍵性製程委外加工,Critical Process Outsourcing,,,,,lexical_required,
3119,2,zh,en,關鍵品質特性,Critical characteristic,,,,,lexical_required,
3122,2,zh,en,關鍵製程,Critical Process,,,,,lexical_required,
3123,2,zh,en,關鍵製程、材料與外包商,"Critical process, material supplier and subcontractor",,,,,lexical_required,
548,2,zh,en,霧化散佈,atomization spread,,,,,lexical_required,
3145,2,zh,en,類似品,Similar device,,,,,lexical_required,
3146,2,zh,en,類似品的臨床結果,Clinical results of similar products,,,,,lexical_required,
2435,2,zh,en,嚴重不良事件,Serious adverse event (SAE),,,,,strict_required,
2438,2,zh,en,嚴重風險,Serious risk,,,,,lexical_required,
2436,2,zh,en,嚴重醫材不良事件,Serious adverse events,,,,,lexical_required,
2437,2,zh,en,嚴重醫療器材不良反應,Serious adverse reaction of medical device,,,,,lexical_required,
449,2,zh,en,爐次,Oven no.,,,,,lexical_required,
450,2,zh,en,爐門,Oven door,,,,,lexical_required,
3038,2,zh,en,警告,Warning,,,,,lexical_required,
2539,2,zh,en,屬第二類生產性原物料,Type-II productive raw material,,,,,lexical_required,
1986,2,zh,en,蠟串清洗機操作及保養辦法,Wax string washing machine operate and maintain instruction,,,,,strict_required,
1987,2,zh,en,蠟胚整修製程規範,Wax patterns repair process specification,,,,,strict_required,
549,2,zh,en,露點計,dew-point meter,,,,,lexical_required,
568,2,zh,en,權責,Authorization,,,,,strict_required,
2693,2,zh,en,權責劃分表,Responsible divide table,,,,,strict_required,
2080,2,zh,en,鑄件(器械)銲補品質規範,Quality requirement for casting welding,,,,,strict_required,
2081,2,zh,en,鑄件打磨作業製程規範,Casting grinding process specification,,,,,strict_required,
2082,2,zh,en,鑄件銲補品質規範,Quality criterion of casting welding repair,,,,,strict_required,
3111,2,zh,en,鑄造作業組,Casting Operation Section,,,,,strict_required,
3112,2,zh,en,鑄造技術組,Casting Technique Section,,,,,strict_required,
2085,2,zh,en,鑄造製程確效作業辦法,Casting process validation work instruction,,,,,strict_required,
